x;y
-120;-115
-120;-113
-120;-109
-120;-106
-120;-98
-120;-95
-120;-92
-120;-92
-120;-92
-120;-92
-120;-92
-120;-92
-120;-92
-120;-92
-120;-92
-120;-93
-120;-95
-120;-96
-120;-98
-120;-99
-120;-103
-120;-104
-120;-106
-120;-108
-120;-111
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-120;-112
-116;-112
-112;-112
-108;-112
-101;-112
-98;-112
-94;-112
-90;-112
-83;-112
-79;-112
-76;-112
-68;-112
-65;-112
-61;-112
-54;-112
-54;-112
-50;-112
-43;-112
-39;-112
-36;-112
-28;-112
-25;-112
-21;-112
-17;-112
-14;-112
-6;-112
-3;-112
0;-112
4;-112
11;-112
15;-112
18;-112
22;-112
29;-112
33;-112
36;-112
44;-112
47;-112
51;-112
55;-112
58;-112
66;-112
69;-112
77;-112
80;-112
83;-112
87;-112
90;-112
96;-112
100;-112
102;-112
105;-112
110;-112
112;-112
115;-112
